orgao_julgador,turma,numero,classe_sigla,classe,relator,tribunal,data_julgamento,data_juntada,id_documento,possui_ementa,ementa,referencia_legislativa,url,classe_curta,area,materias,subtema,subtemas,incidentes,precisa_llm
Segunda Turma,2ª Turma,0000909-06.2025.5.19.0004,ROT,Recurso Ordinário Trabalhista,JOSE MARCELO VIEIRA DE ARAUJO,TRT19,18/06/2026,19/06/2026,9097889,N,"Ementa. DIREITO PROCESSUAL DO TRABALHO. DIREITO DO TRABALHO. RECURSOS ORDINÁRIOS. NULIDADE PROCESSUAL. RESCISÃO INDIRETA. HORAS EXTRAS. DANO MORAL. VERBAS RESCISÓRIAS. DIVERSOS PEDIDOS. RECURSOS CONHECIDOS E PROCESSO ANULADO DE OFÍCIO. I. CASO EM EXAME 1. Trata-se de recursos ordinários interpostos pela reclamada e pelo reclamante contra a sentença que julgou parcialmente procedentes os pedidos formulados na reclamação trabalhista. A reclamada insurge-se contra o reconhecimento da rescisão indireta, o deferimento do saldo de salário, a forma de apuração das horas extras, a multa do artigo 477, § 8º, da CLT e a indenização por danos morais. O reclamante busca a condenação ao pagamento de intervalo interjornada, diferenças de ticket alimentação/despesas de viagem, férias em dobro e majoração dos honorários advocatícios. II. QUESTÃO EM DISCUSSÃO 2. As questões em discussão consistem em: (i) a nulidade processual de ofício, decorrente da contradição entre o reconhecimento da rescisão indireta com base em cálculo unilateral de horas extras e a determinação de perícia contábil para sua apuração; (ii) a análise dos demais pedidos e matérias devolvidas ao reexame, que restaram prejudicadas pela declaração de nulidade. III.",art_43_ri_trt9|prgf_7_art_11_ri_trt9|trt19|trt9|prgf_6_art_11_ri_trt9|art_483_clt|prgf_8_art_477_clt,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000909-06.2025.5.19.0004?abaSelecionada=acordaos,Recurso Ordinário,Justa causa / modalidade de rescisão,Justa causa / modalidade de rescisão|Intervalos (intra/interjornada)|Horas extras / jornada|Dano moral / existencial|Verbas rescisórias,,Horas extras / jornada::Outros|Verbas rescisórias::Multa do art. 477 (atraso na quitação),Honorários sucumbenciais|Nulidade / negativa de prestação jurisdicional|Embargos de declaração / omissão,
Segunda Turma,2ª Turma,0000757-24.2024.5.19.0058,AP,Agravo de Petição,JOSE MARCELO VIEIRA DE ARAUJO,TRT19,18/06/2026,19/06/2026,9097881,N,"RAMO DO DIREITO. CLASSE PROCESSUAL. IMPENHORABILIDADE DE VALORES. PRECLUSÃO. NÃO CONHECIMENTO. I. CASO EM EXAME 1. Agravo de Petição interposto pela executada em face da sentença que encerrou a execução, objetivando a liberação de valores bloqueados via Sisbajud, sob alegação de impenhorabilidade. II. QUESTÃO EM DISCUSSÃO 2. A questão em discussão consiste em definir se é cabível o Agravo de Petição para rediscutir a impenhorabilidade de valores constritos em execução, quando a executada, após a ciência da constrição, apresentou apenas pedido de desbloqueio, sem opor Embargos à Execução. III.",prgf_7_art_11_ri_trt9|trt19|prgf_6_art_11_ri_trt9,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000757-24.2024.5.19.0058?abaSelecionada=acordaos,Agravo de Petição,Execução trabalhista,Execução trabalhista,,,Execução / penhora,
Segunda Turma,2ª Turma,0000755-82.2025.5.19.0005,ROT,Recurso Ordinário Trabalhista,JOSE MARCELO VIEIRA DE ARAUJO,TRT19,18/06/2026,19/06/2026,9101145,N,"DIREITO DO TRABALHO. RECURSO ORDINÁRIO. DIFERENÇAS SALARIAIS. POLÍTICA DE REMUNERAÇÃO POR ""GRADES"". ENQUADRAMENTO. RECURSO DA RECLAMANTE PARCIALMENTE PROVIDO. RECURSO DO RECLAMADO NÃO CONHECIDO. I. CASO EM EXAME Tratam os autos de Recursos Ordinários interpostos por M. B. C. M. DE O. e pelo BANCO SANTANDER (BRASIL) S.A. em face da sentença que julgou parcialmente procedente a reclamação trabalhista, condenando o réu ao pagamento de diferenças salariais e reflexos, com base no enquadramento da autora no Grade 13, Zona 05, e diferenças de complementação salarial. A reclamante busca o enquadramento no Grade 14, Zona 05, com reflexos, e a exclusão da sua condenação em honorários advocatícios sucumbenciais. O reclamado sustenta a prescrição total, a inaplicabilidade da Lei nº 14.010/2020 para suspensão da prescrição, a inexistência de diferenças salariais e de complementação e impugna a condenação em honorários advocatícios. II. QUESTÃO EM DISCUSSÃO As questões em discussão são: (i) o conhecimento do recurso ordinário patronal, em face da preliminar de não conhecimento por violação ao princípio da dialeticidade; (ii) o enquadramento salarial da reclamante na política de remuneração por ""Grades""; (iii) a condenação da reclamante ao pagamento de honorários advocatícios sucumbenciais; e (iv) a majoração dos honorários advocatícios em favor dos patronos da reclamante. III.",prgf_unico_art_86_cpc|sumula_294_tst|prgf_7_art_11_ri_trt9|prgf_2_art_448_clt|sumula_51_tst|prgf_2_art_400_clt|prgf_2_art_448_cpc|art_10_clt|prgf_6_art_11_ri_trt9|prgf_2_art_10_cpc|prgf_2_art_11_clt|prgf_2_art_10_clt|art_769_clt|prgf_2_art_400_cpc|prgf_2_art_791_cpc|art_468_clt|art_448_clt|art_400_cpc|trt19|prgf_2_art_791_clt|prgf_2_art_769_clt|prgf_2_art_769_cpc,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000755-82.2025.5.19.0005?abaSelecionada=acordaos,Recurso Ordinário,Grupo econômico / sucessão de empregadores,Grupo econômico / sucessão de empregadores|Salário e diferenças salariais,,,Honorários sucumbenciais|Prescrição (bienal/quinquenal/intercorrente)|Tutela de urgência / liminar,
Segunda Turma,2ª Turma,0001405-66.2024.5.19.0005,AP,Agravo de Petição,JOSE MARCELO VIEIRA DE ARAUJO,TRT19,18/06/2026,19/06/2026,9109446,N,"DIREITO DO TRABALHO. AGRAVO DE PETIÇÃO. EXCESSO DE EXECUÇÃO E VIOLAÇÃO À COISA JULGADA. NÃO PROVIMENTO. I. CASO EM EXAME 1. Agravo de petição interposto em face de sentença de embargos à execução, que julgou improcedentes as alegações de excesso de execução e violação à coisa julgada. II. QUESTÕES EM DISCUSSÃO 2. Há duas questões em discussão: (i) definir se houve excesso de execução, em razão da metodologia de apuração das horas extras; (ii) determinar se houve violação à coisa julgada, quanto aos critérios de cálculo. III.",prgf_7_art_11_ri_trt9|prgf_2_art_74_clt|trt19|prgf_6_art_11_ri_trt9,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0001405-66.2024.5.19.0005?abaSelecionada=acordaos,Agravo de Petição,Horas extras / jornada,Horas extras / jornada|Execução trabalhista,Outros,Horas extras / jornada::Outros,Execução / penhora,
Segunda Turma,2ª Turma,0001334-39.2025.5.19.0002,ROT,Recurso Ordinário Trabalhista,JOSE MARCELO VIEIRA DE ARAUJO,TRT19,18/06/2026,19/06/2026,9094924,N,"DIREITO DO TRABALHO E DIREITO PROCESSUAL DO TRABALHO. RECURSO ORDINÁRIO. VERBAS RESCISÓRIAS, MULTA DO ART. 477 DA CLT, DANOS MORAIS, FGTS, JUSTIÇA GRATUITA, HONORÁRIOS ADVOCATÍCIOS. RECURSOS PARCIALMENTE PROVIDOS. I. CASO EM EXAME 1. Trata-se de recursos ordinários interpostos pela reclamada, MAGAZINE LUIZA S/A, e pelo reclamante contra a sentença que julgou parcialmente procedentes os pedidos, condenando a ré ao pagamento de verbas rescisórias, multa do art. 477 da CLT, indenização por danos morais e honorários advocatícios. A reclamada alega nulidade por ausência de pronunciamento, cerceamento de defesa, incorreção nas verbas rescisórias, FGTS, danos morais, base de cálculo da multa do FGTS, deduções, descontos previdenciários e juros/correção monetária. O reclamante busca a concessão da justiça gratuita, a majoração da indenização por danos morais e dos honorários advocatícios sucumbenciais. II. QUESTÃO EM DISCUSSÃO 2. As questões em discussão são: (i) a nulidade da sentença por ausência de pronunciamento e cerceamento de defesa; (ii) a correção das verbas rescisórias, da multa do art. 477 da CLT e da indenização por danos morais; (iii) a base de cálculo da multa do FGTS e a necessidade de dedução de valores; (iv) a aplicação dos descontos previdenciários e a forma de atualização dos créditos e honorários sucumbenciais; (v) a concessão dos benefícios da justiça gratuita ao reclamante; (vi) a majoração da indenização por danos morais e dos honorários advocatícios sucumbenciais. III.",b_iv_art_793_clt|sumula_427_tst|prgf_7_art_11_ri_trt9|prgf_3_art_406_ccb|caput_art_389_ccb|prgf_3_art_99_cpc|prgf_3_art_99_clt|caput_art_406_ccb|prgf_1_art_406_ccb|g_art_223_clt|art_370_cpc|prgf_3_art_790_clt|trt9|prgf_2_art_406_ccb|prgf_4_art_790_clt|prgf_6_art_11_ri_trt9|sumula_463_tst|art_927_ccb|art_186_ccb|prgf_4_art_791_clt|prgf_1_art_843_clt|prgf_8_art_477_clt|b_vii_art_793_clt|cnj|trt19|prgf_2_art_791_clt|prgf_1_art_389_ccb|art_477_clt|caput_art_791_clt,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0001334-39.2025.5.19.0002?abaSelecionada=acordaos,Recurso Ordinário,Dano moral / existencial,Dano moral / existencial|Verbas rescisórias|FGTS|Contribuições previdenciárias e fiscais,,Verbas rescisórias::Outros,Gratuidade da justiça (pós-reforma)|Honorários sucumbenciais|Cerceamento de defesa / prova|Nulidade / negativa de prestação jurisdicional,
Segunda Turma,2ª Turma,0001282-31.2025.5.19.0006,ROT,Recurso Ordinário Trabalhista,JOSE MARCELO VIEIRA DE ARAUJO,TRT19,18/06/2026,19/06/2026,9114651,N,"DIREITO DO TRABALHO. RECURSO ORDINÁRIO. COMISSÕES. VENDAS CANCELADAS E TROCADAS. RECURSO DA RECLAMADA IMPROVIDO. RECURSO DO RECLAMANTE PARCIALMENTE PROVIDO. I. CASO EM EXAME Trata-se de recursos ordinários interpostos pela reclamada (MAGAZINE LUIZA S/A) e pelo reclamante (C. A. DOS S.) contra a sentença que julgou parcialmente procedente os pedidos iniciais, condenando a ré ao pagamento de diferenças de comissões sobre vendas canceladas e trocadas, reflexos, diferenças de prêmio meta e honorários advocatícios. A reclamada pugna pela reforma para afastar a condenação ao pagamento de comissões sobre vendas canceladas e trocadas. O reclamante busca o deferimento de diferenças de comissões sobre vendas canceladas e trocadas, vendas parceladas, redução de margem em promoções, prêmio meta, horas extras e a isenção/minoração de honorários advocatícios sucumbenciais. II. QUESTÃO EM DISCUSSÃO As questões em discussão são: (i) saber se as comissões devem ser pagas sobre vendas canceladas e trocadas, com base no Tema Repetitivo 65/TST; (ii) saber se as comissões sobre vendas parceladas devem incluir juros e encargos financeiros, com base no Tema 57/TST; (iii) saber se houve irregularidade na redução de margem em promoções e seu impacto nas comissões; (iv) saber se houve pagamento irregular do Prêmio Meta (Batimento de Cota) e seus parâmetros de cálculo; (v) saber se os controles de ponto são idôneos quanto à jornada de trabalho, horas extras e intervalos; e (vi) saber sobre a exclusão, minoração ou majoração dos honorários advocatícios sucumbenciais. III.",art_884_ccb|sumula_427_tst|prgf_7_art_11_ri_trt9|art_400_cf|i_art_818_clt|i_art_373_cpc|art_2_cpc|trt9|sumula_338_tst|sumula_338_stf|prgf_6_art_11_ri_trt9|sumula_333_tst|art_2_clt|sumula_126_tst|prgf_4_art_791_clt|cnj|art_468_clt|art_400_cpc|prgf_1_art_466_clt|trt19|x_art_7_cf,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0001282-31.2025.5.19.0006?abaSelecionada=acordaos,Recurso Ordinário,Horas extras / jornada,Horas extras / jornada|Salário e diferenças salariais|Execução trabalhista,Controle de jornada / ônus da prova,Horas extras / jornada::Controle de jornada / ônus da prova,Honorários sucumbenciais,
Segunda Turma,2ª Turma,0000970-61.2025.5.19.0004,ROT,Recurso Ordinário Trabalhista,JOSE MARCELO VIEIRA DE ARAUJO,TRT19,18/06/2026,19/06/2026,9139632,N,"DIREITO DO TRABALHO E PROCESSUAL. RECURSO ORDINÁRIO. DOENÇA OCUPACIONAL. ESTABILIDADE ACIDENTÁRIA. LAUDO PERICIAL. NEXO CAUSAL. INEXISTÊNCIA. RECURSO NÃO PROVIDO. I. CASO EM EXAME 1. Recurso ordinário interposto por trabalhador contra sentença que julgou improcedentes os pedidos de reconhecimento de doença ocupacional, declaração de nulidade da dispensa, reintegração ao emprego, restabelecimento de plano de saúde e indenizações por danos morais e materiais. O recorrente alega a nulidade do laudo pericial, sustenta a existência de nexo causal ou concausal entre suas patologias e as atividades laborais e defende o direito à estabilidade acidentária, fundamentando-se em histórico de afastamentos previdenciários e decisão judicial em ação cível. II. QUESTÃO EM DISCUSSÃO 2. Há duas questões em discussão: (i) definir se o laudo pericial padece de vícios que justifiquem sua anulação e a realização de nova perícia; (ii) determinar se, diante da ausência de nexo causal ou concausal entre as patologias apresentadas e as atividades laborais, é devido o reconhecimento de estabilidade acidentária e o pagamento das respectivas indenizações. III.",prgf_7_art_11_ri_trt9|trt19|prgf_6_art_11_ri_trt9|sumula_378_tst,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000970-61.2025.5.19.0004?abaSelecionada=acordaos,Recurso Ordinário,Doença ocupacional / acidente de trabalho,Doença ocupacional / acidente de trabalho|Estabilidade / garantia de emprego|Dano moral / existencial,,Estabilidade / garantia de emprego::Acidentária,Nulidade / negativa de prestação jurisdicional,
Segunda Turma,2ª Turma,0001377-86.2024.5.19.0009,AP,Agravo de Petição,JOSE MARCELO VIEIRA DE ARAUJO,TRT19,18/06/2026,19/06/2026,9093000,N,"DIREITO PROCESSUAL DO TRABALHO. AGRAVO DE PETIÇÃO. CUMPRIMENTO DE SENTENÇA. LEGITIMIDADE ATIVA DO SINDICATO. SUBSTITUIÇÃO PROCESSUAL. CORRESPONDÊNCIA ENTRE A FUNÇÃO DE ""TÉCNICO EM EDIFICAÇÕES"" E O ESCOPO DA REPRESENTATIVIDADE SINDICAL. ""ATIVIDADES SIMILARES E CONEXAS"". REFORMA DA SENTENÇA. PROSSEGUIMENTO DA EXECUÇÃO. HONORÁRIOS ADVOCATÍCIOS INDEVIDOS PELA PARTE VENCEDORA. I. CASO EM EXAME 1.Trata-se de agravo de petição interposto pelo SINTCOMARHP contra sentença que extinguiu o cumprimento de sentença, sem resolução do mérito, por ilegitimidade ativa, ao entender que a função de ""Técnico em Edificações"" da exequente não estaria abrangida pela representação sindical. O Município de Maceió, em recurso próprio, pugnou pela condenação do sindicato em honorários sucumbenciais. II. QUESTÃO EM DISCUSSÃO 2 .Definir se a função de ""Técnico em Edificações"" está inserida na categoria representada pelo SINTCOMARHP (limpeza e conservação urbana), diante da cláusula estatutária de ""atividades similares e conexas"". 3. Definir se cabe condenação do sindicato em honorários advocatícios. III.",art_502_cpc|prgf_7_art_11_ri_trt9|trt19|art_507_cpc|art_791_clt|art_791_cpc|prgf_6_art_11_ri_trt9,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0001377-86.2024.5.19.0009?abaSelecionada=acordaos,Agravo de Petição,Equiparação / desvio e acúmulo de função,Equiparação / desvio e acúmulo de função|Execução trabalhista,,,Honorários sucumbenciais,
Segunda Turma,2ª Turma,0000769-54.2025.5.19.0009,AP,Agravo de Petição,JOSE MARCELO VIEIRA DE ARAUJO,TRT19,18/06/2026,19/06/2026,9099607,N,"RAMO DO DIREITO. CLASSE PROCESSUAL. AÇÃO DE EXECUÇÃO INDIVIDUAL. EXTINÇÃO DE CUMPRIMENTO DE SENTENÇA. MANUTENÇÃO. I. CASO EM EXAME 1. Agravo de petição interposto por O. C. M. DE O. e SINDICATO DOS BANCARIOS E FINANCIARIOS DE ALAGOAS contra sentença da 9ª Vara do Trabalho de Maceió - AL, que extinguiu ação de execução individual de título judicial coletivo, movida em face do BANCO DO BRASIL S.A. II. QUESTÃO EM DISCUSSÃO 2. A questão em discussão consiste em definir se a decisão que extinguiu o cumprimento individual de sentença, em razão da inexigibilidade do título executivo, está correta. III.",prgf_7_art_11_ri_trt9|trt9|trt19|art_384_clt|prgf_6_art_11_ri_trt9,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000769-54.2025.5.19.0009?abaSelecionada=acordaos,Agravo de Petição,Intervalos (intra/interjornada),Intervalos (intra/interjornada)|Execução trabalhista,,,,
Segunda Turma,2ª Turma,0000990-43.2025.5.19.0007,AP,Agravo de Petição,JOSE MARCELO VIEIRA DE ARAUJO,TRT19,18/06/2026,19/06/2026,9147598,N,"DIREITO PROCESSUAL DO TRABALHO. AGRAVO DE PETIÇÃO. CUMPRIMENTO DE SENTENÇA INDIVIDUAL. AÇÃO COLETIVA. COISA JULGADA. INTERESSE DE AGIR. PRELIMINAR DE CARÊNCIA DE AÇÃO ACOLHIDA. EXTINÇÃO DO PROCESSO SEM RESOLUÇÃO DO MÉRITO. DECISÃO MANTIDA. I. CASO EM EXAME 1. Trata-se de Agravo de Petição interposto pelo SINDICATO DOS BANCÁRIOS E FINANCEIROS DE ALAGOAS e por A. B. DE M. contra a decisão proferida pela 7ª Vara do Trabalho de Maceió, que extinguiu o presente cumprimento de sentença, reconhecendo a carência de ação por falta de interesse de agir em relação ao exequente. A decisão fundamentou-se na existência de título executivo judicial anterior (RT individual nº 0000812-50.2016.5.19.0059) que já assegurou ao exequente individual o recebimento da verba ""quebra de caixa"" com reflexos e implantação em contracheque. II. QUESTÃO EM DISCUSSÃO 2. A questão em discussão consiste em aferir a correção da decisão de primeiro grau que extinguiu o feito sem resolução do mérito em relação ao exequente individual, em virtude do reconhecimento de carência de ação por falta de interesse de agir, diante da existência de título executivo judicial anterior que concedeu a mesma verba pleiteada, com a consequente impossibilidade de nova execução individual sob pena de bis in idem. III.",v_art_485_cpc|prgf_7_art_11_ri_trt9|trt19|prgf_6_art_11_ri_trt9,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000990-43.2025.5.19.0007?abaSelecionada=acordaos,Agravo de Petição,Execução trabalhista,Execução trabalhista,,,,
Segunda Turma,2ª Turma,0000109-69.2025.5.19.0006,AP,Agravo de Petição,JOSE MARCELO VIEIRA DE ARAUJO,TRT19,18/06/2026,19/06/2026,9087358,N,"DIREITO PROCESSUAL DO TRABALHO. AGRAVO DE PETIÇÃO. EXECUÇÃO INDIVIDUAL DE SENTENÇA COLETIVA. SINDICATO. SUBSTITUIÇÃO PROCESSUAL. LEGITIMIDADE ATIVA. LIMITAÇÃO ESTATUTÁRIA. REFORMA DA SENTENÇA. AGRAVO PROVIDO. I. CASO EM EXAME 1. Trata-se de Agravo de Petição interposto pelo SINDICATO DOS TRABALHADORES DA COMPANHIA MUNICIPAL DE ADMINISTRAÇÃO, RECURSOS HUMANOS E PATRIMÔNIO DE MACEIO - AL - SINTCOMARHP contra a sentença proferida pelo Juízo da 6ª Vara do Trabalho de Maceió, que extinguiu o cumprimento individual de sentença coletiva, acolhendo preliminar de ilegitimidade ativa suscitada pela executada COMARHP. A executada argumentou que a função exercida pela substituída (Auxiliar Administrativa) não se enquadra no rol de atividades previstas no estatuto sindical. II. QUESTÃO EM DISCUSSÃO 2. A questão em discussão consiste em definir: (i) se a análise da legitimidade ativa sindical em sede de execução individual de título oriundo de ação coletiva ofende a coisa julgada material, ante o anterior acolhimento da preliminar de ilegitimidade formal na fase de conhecimento; e (ii) se o rol de atividades previsto no estatuto do sindicato agravante, que abrange trabalhadores em atividades de limpeza, conservação e manutenção urbana, é exemplificativo a ponto de abranger a função de Auxiliar Administrativa, afastando a ilegitimidade ativa reconhecida na decisão de origem. III.",art_502_cpc|prgf_7_art_11_ri_trt9|trt19|trt9|art_507_cpc|prgf_6_art_11_ri_trt9,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000109-69.2025.5.19.0006?abaSelecionada=acordaos,Agravo de Petição,Equiparação / desvio e acúmulo de função,Equiparação / desvio e acúmulo de função|Execução trabalhista,,,Tutela de urgência / liminar,
Segunda Turma,2ª Turma,0003000-97.1994.5.19.0055,AP,Agravo de Petição,JOSE MARCELO VIEIRA DE ARAUJO,TRT19,18/06/2026,19/06/2026,9153850,N,"DIREITO PROCESSUAL DO TRABALHO. AGRAVO DE PETIÇÃO. PRESCRIÇÃO INTERCORRENTE. NULIDADE DA DECISÃO EXTINTIVA. AGRAVO PROVIDO. I. CASO EM EXAME 1. Trata-se de agravo de petição interposto pelo exequente contra decisão que extinguiu a execução por prescrição intercorrente, sem observar o prazo legal e sem a devida intimação para manifestação sobre a contagem do prazo prescricional. O agravante requer a declaração de nulidade da decisão extintiva e o prosseguimento da execução. II. QUESTÃO EM DISCUSSÃO 2. A questão em discussão consiste em saber se a decisão que extinguiu a execução por prescrição intercorrente observou os requisitos formais e materiais previstos na legislação, bem como se houve error in procedendo na sua prolação. III.",art_43_ri_trt9|prgf_7_art_11_ri_trt9|prgf_1_art_921_cpc|trt19|prgf_5_art_921_cpc|prgf_6_art_11_ri_trt9|art_40_cpc|prgf_1_art_11_clt|trt12|art_11_clt,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0003000-97.1994.5.19.0055?abaSelecionada=acordaos,Agravo de Petição,Execução trabalhista,Execução trabalhista,,,Prescrição (bienal/quinquenal/intercorrente)|Nulidade / negativa de prestação jurisdicional,
Segunda Turma,2ª Turma,0000469-18.2020.5.19.0058,AP,Agravo de Petição,JOSE MARCELO VIEIRA DE ARAUJO,TRT19,18/06/2026,19/06/2026,8827357,N,"Ementa. DIREITO PROCESSUAL DO TRABALHO. AGRAVO DE PETIÇÃO. HONORÁRIOS ADVOCATÍCIOS CONTRATUAIS. REDUÇÃO DE OFÍCIO. OFENSA AOS PRINCÍPIOS DA AUTONOMIA DA VONTADE E DA SEGURANÇA JURÍDICA. AGRAVO DE PETIÇÃO PROVIDO. I. CASO EM EXAME 1. Trata-se de agravo de petição interposto por C. DA S. S. contra decisão que reduziu de 30% para 20% o percentual dos honorários advocatícios contratuais. O agravante pugna pelo restabelecimento integral do percentual pactuado. II. QUESTÃO EM DISCUSSÃO 2. A questão em discussão consiste em saber se a redução unilateral e de ofício dos honorários advocatícios contratuais pelo magistrado, sem comprovação de abusividade ou vício de consentimento, ofende os princípios da autonomia da vontade e da segurança jurídica. III.",art_43_ri_trt9|prgf_7_art_11_ri_trt9|trt19|trt9|prgf_6_art_11_ri_trt9,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000469-18.2020.5.19.0058?abaSelecionada=acordaos,Agravo de Petição,Execução trabalhista,Execução trabalhista,,,Honorários sucumbenciais,
Segunda Turma,2ª Turma,0000636-12.2025.5.19.0009,ROT,Recurso Ordinário Trabalhista,JOSE MARCELO VIEIRA DE ARAUJO,TRT19,18/06/2026,19/06/2026,9091601,N,"Ementa. DIREITO DO TRABALHO. RECURSO ORDINÁRIO. ACÚMULO DE FUNÇÃO. ADICIONAL DE INSALUBRIDADE. HORAS EXTRAS POR PAUSA TÉRMICA. DANO MORAL. MULTA ART. 467 CLT. HONORÁRIOS SUCUMBENCIAIS. NOTIFICAÇÃO JUDICIAL. RECURSO IMPROVIDO. I. CASO EM EXAME 1. Trata-se de recurso ordinário interposto pela reclamante contra sentença que julgou parcialmente procedentes os pedidos, condenando o reclamado ao pagamento de horas extras pela supressão do intervalo intrajornada e diferenças de adicional noturno. A reclamante busca a reforma da decisão quanto ao acúmulo de função, adicional de insalubridade, horas extras pela supressão de pausa térmica, indenização por danos morais, multa do art. 467 da CLT e majoração de honorários advocatícios. II. QUESTÃO EM DISCUSSÃO 2. As questões em discussão são: (i) se a reclamante faz jus ao plus salarial por acúmulo de função; (ii) se há direito ao adicional de insalubridade em decorrência de frio, agentes biológicos e químicos; (iii) se são devidas horas extras pela supressão do intervalo para recuperação térmica, nos termos do art. 253 da CLT; (iv) se estão configurados danos morais indenizáveis em decorrência de insalubridade, acúmulo de funções e desvio produtivo; (v) se é devida a multa do art. 467 da CLT; e (vi) se os honorários advocatícios sucumbenciais devem ser majorados. III.",resolucao_cnj_455_22|prgf_7_art_11_ri_trt9|sumula_289_tst|caput_art_253_clt|prgf_unico_art_253_clt|lei_926_69|art_791_clt|sumula_438_tst|prgf_2_art_456_clt|prgf_12_art_11_resolucao_csjt_185_17|prgf_6_art_11_ri_trt9|prgf_2_art_11_resolucao_cnj_455_22|_art_456_clt|prgf_2_art_11_resolucao_csjt_185_17|art_253_clt|_art_253_clt|prgf_1_art_11_resolucao_cnj_455_22|ii_sumula_448_tst|prgf_2_art_253_clt|prgf_unico_art_456_clt|art_467_clt|prgf_12_art_11_resolucao_cnj_455_22|cnj|trt19|prgf_2_art_791_clt|art_5_resolucao_csjt_185_17|prgf_1_art_11_resolucao_csjt_185_17,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000636-12.2025.5.19.0009?abaSelecionada=acordaos,Recurso Ordinário,Equiparação / desvio e acúmulo de função,Equiparação / desvio e acúmulo de função|Adicionais (insalubridade / periculosidade / noturno)|Intervalos (intra/interjornada)|Horas extras / jornada|Dano moral / existencial|Verbas rescisórias,,Adicionais (insalubridade / periculosidade / noturno)::Insalubridade|Horas extras / jornada::Outros|Verbas rescisórias::Multa do art. 467 (verbas incontroversas),Honorários sucumbenciais,
Segunda Turma,2ª Turma,0001622-63.2025.5.19.0009,ROT,Recurso Ordinário Trabalhista,JOSE MARCELO VIEIRA DE ARAUJO,TRT19,18/06/2026,19/06/2026,9093059,N,"RAMO DO DIREITO. CLASSE PROCESSUAL. MATÉRIA TRABALHISTA. RECURSOS ORDINÁRIOS. BASE DE CÁLCULO DE VERBAS TRABALHISTAS, MULTA DO ART. 467 DA CLT, LITIGÂNCIA DE MÁ-FÉ E HONORÁRIOS SUCUMBENCIAIS. NÃO PROVIMENTO AO RECURSO PATRONAL. PROVIMENTO PARCIAL AO RECURSO ADESIVO. I. CASO EM EXAME 1. Recursos ordinários interpostos pelas rés e pela autora, em face de sentença da 9ª Vara do Trabalho de Maceió, que julgou parcialmente procedentes os pedidos de uma reclamação trabalhista. Os recursos versam sobre a base de cálculo de verbas deferidas, a aplicação da multa do art. 467 da CLT, litigância de má-fé e honorários sucumbenciais. II. QUESTÕES EM DISCUSSÃO 2. Há 4 questões em discussão: (i) definir a base de cálculo das verbas deferidas; (ii) determinar a aplicação da multa do art. 467 da CLT; (iii) estabelecer a ocorrência de litigância de má-fé; (iv) definir a majoração dos honorários advocatícios sucumbenciais. III.",art_467_clt|prgf_7_art_11_ri_trt9|trt9|trt19|sumula_126_tst|art_791_clt|sumula_297_tst|art_793_clt|prgf_6_art_11_ri_trt9,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0001622-63.2025.5.19.0009?abaSelecionada=acordaos,Recurso Ordinário,Verbas rescisórias,Verbas rescisórias,Multa do art. 467 (verbas incontroversas),Verbas rescisórias::Multa do art. 467 (verbas incontroversas),Honorários sucumbenciais|Litigância de má-fé,
