orgao_julgador,turma,numero,classe_sigla,classe,relator,tribunal,data_julgamento,data_juntada,id_documento,possui_ementa,ementa,referencia_legislativa,url,classe_curta,area,materias,subtema,subtemas,incidentes,precisa_llm
Segunda Turma,2ª Turma,0000508-13.2025.5.19.0002,ROT,Recurso Ordinário Trabalhista,LAERTE NEVES DE SOUZA,TRT19,11/06/2026,11/06/2026,9239864,N,"DIREITO DO TRABALHO. EMBARGOS DE DECLARAÇÃO EM RECURSO ORDINÁRIO. PROCESSO DO TRABALHO. CERCEAMENTO DE DEFESA. PROVA PERICIAL. OMISSÃO. INEXISTÊNCIA. PRETENSÃO DE REDISCUSSÃO DE MÉRITO. REJEIÇÃO. I. CASO EM EXAME 1. Embargos de Declaração opostos em face de acórdão que julgou recursos ordinários em ação coletiva, alegando a embargante a ocorrência de omissões quanto à tese de cerceamento de defesa por indeferimento de prova pericial e à ausência de análise de documento específico impugnando a amostragem de cálculos apresentada pelo sindicato autor. II. QUESTÃO EM DISCUSSÃO 2. Há duas questões em discussão: (i) definir se o acórdão incorreu em omissão ao rejeitar a preliminar de nulidade por cerceamento de defesa decorrente do indeferimento de prova pericial; (ii) estabelecer se houve omissão quanto à valoração de documento que impugnava a prova por amostragem produzida pela parte adversa. III.",art_1_cpc|prgf_6_art_11_ri_trt9|lv_art_5_cf|prgf_7_art_11_ri_trt9|sumula_126_tst|art_897_clt|trt19|art_897_cpc,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000508-13.2025.5.19.0002?abaSelecionada=acordaos,Recurso Ordinário,,,,,Cerceamento de defesa / prova|Nulidade / negativa de prestação jurisdicional|Tutela de urgência / liminar|Embargos de declaração / omissão,
Segunda Turma,2ª Turma,0000464-11.2025.5.19.0061,ROT,Recurso Ordinário Trabalhista,LAERTE NEVES DE SOUZA,TRT19,11/06/2026,11/06/2026,9178385,N,"Relatório Trata-se de Embargos de Declaração opostos por DENYLLEYDSON GRACINDO SANTOS, em face de acórdão proferido por esta Segunda Turma, que negou provimento ao apelo obreiro. O Embargante alega omissão e contradição quanto à avaliação funcional realizada pela própria CASAL e à violação do princípio da isonomia, bem como omissão em relação ao paradigma Antônio Milton e à alegação de limitação orçamentária. Aponta também contradição entre os critérios objetivos do PCS/2010 e a fundamentação adotada no acórdão. Pede o enfrentamento expresso da matéria sob pena de configurar negativa de prestação jurisdicional, além de prequestionamento para viabilizar o acesso ao TST. Fundamentação Admissibilidade Presentes os pressupostos legais de admissibilidade, conhece-se dos embargos de declaração. Preliminar de admissibilidade Conclusão da admissibilidade Mérito O Embargante alega omissão e contradição quanto à avaliação funcional realizada pela própria CASAL e à violação do princípio da isonomia, bem como omissão em relação ao paradigma Antônio Milton e à alegação de limitação orçamentária. Aponta também contradição entre os critérios objetivos do PCS/2010 e a fundamentação adotada no acórdão. Pede o enfrentamento expresso da matéria sob pena de configurar negativa de prestação jurisdicional, além de prequestionamento para viabilizar o acesso ao TST. Alega que o acórdão embargado incorreu em omissão e contradição ao não enfrentar a prova documental produzida pela própria CASAL, que reconheceu a maturidade funcional do reclamante e sua aptidão para evolução salarial, indicando uma referência salarial potencial superior à atual. Afirma que a premissa de que o caso envolveria requisitos subjetivos ou liberalidade administrativa não considera o teor da prova documental produzida pela CASAL. Assevera que o acórdão contradiz os documentos que demonstram a aplicação seletiva do Plano de Cargos e Salários (PCS) e a evolução salarial desigual entre empregados admitidos no mesmo período. Relata que a tese central sempre foi a flexibilização da aplicação das limitações internas do PCS pela CASAL em relação a determinados empregados paradigmas, negando o mesmo tratamento ao reclamante, mesmo com avaliação funcional favorável. Argumenta que o acórdão não enfrentou a similitude com o precedente do TRT19 em caso análogo envolvendo o mesmo PCS/2010 e a aplicação seletiva do plano, bem como a ausência de prova concreta de limitação financeira. Sustenta que o acórdão embargado não enfrentou a tese central acerca do paradigma Antônio Milton Alves Júnior, que foi apresentado para demonstrar que a evolução funcional aplicada pela CASAL a este empregado não observou a limitação de apenas uma referência salarial anual utilizada para impedir a evolução do reclamante. Assevera que o documento funcional da CASAL demonstra que Antônio Milton Alves Júnior, admitido no mesmo período que o reclamante, atingiu uma referência salarial superior, indicando uma evolução funcional global",art_186_ccb|prgf_1_art_489_cf|art_927_ccb|sumula_278_stj|art_1_cpc|art_371_cpc|prgf_6_art_11_ri_trt9|art_832_cpc|prgf_7_art_11_ri_trt9|art_897_clt|trt19|art_950_ccb|art_832_clt|sumula_297_tst,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000464-11.2025.5.19.0061?abaSelecionada=acordaos,Recurso Ordinário,Equiparação / desvio e acúmulo de função,Equiparação / desvio e acúmulo de função,,,Nulidade / negativa de prestação jurisdicional|Tutela de urgência / liminar|Embargos de declaração / omissão,
Segunda Turma,2ª Turma,0000415-35.2025.5.19.0007,ROT,Recurso Ordinário Trabalhista,LAERTE NEVES DE SOUZA,TRT19,11/06/2026,11/06/2026,9198784,N,"Ementa: DIREITO PROCESSUAL DO TRABALHO. EMBARGOS DE DECLARAÇÃO. OMISSÃO. INEXISTÊNCIA. PRETENSÃO DE REDISCUSSÃO DO MÉRITO. EMBARGOS REJEITADOS. I. CASO EM EXAME 1. Embargos de declaração opostos em face de acórdão que negou provimento a recurso ordinário, mantendo o indeferimento de pedido de diferenças salariais por acúmulo de funções. O embargante alega a existência de omissão no julgado, sustentando que não foram apreciados fundamentos e documentos específicos sobre sua responsabilidade pelo Posto de Atendimento e a inexistência de gerentes no período, o que violaria o dever de fundamentação das decisões judiciais. II. QUESTÃO EM DISCUSSÃO 2. A questão em discussão consiste em definir se houve omissão no acórdão embargado ao não enfrentar exaustivamente todos os argumentos fáticos e provas documentais apresentadas pela parte, ou se a decisão foi suficientemente fundamentada com base na ausência de provas do acúmulo habitual de funções. III.",prgf_1_art_489_cpc|prgf_6_art_11_ri_trt9|art_832_cpc|prgf_1_art_1013_cpc|prgf_7_art_11_ri_trt9|art_897_clt|trt19|art_832_clt|sumula_297_tst|art_897_cpc,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000415-35.2025.5.19.0007?abaSelecionada=acordaos,Recurso Ordinário,Salário e diferenças salariais,Salário e diferenças salariais,,,Embargos de declaração / omissão,
Segunda Turma,2ª Turma,0000327-38.2025.5.19.0058,AP,Agravo de Petição,LAERTE NEVES DE SOUZA,TRT19,11/06/2026,11/06/2026,9256485,N,"DIREITO PROCESSUAL DO TRABALHO. EMBARGOS DE DECLARAÇÃO EM AGRAVO DE PETIÇÃO. EXECUÇÃO PROVISÓRIA. ALEGAÇÃO DE CONTRADIÇÃO E OBSCURIDADE. INEXISTÊNCIA DE VÍCIOS. PRETENSÃO DE REDISCUSSÃO DO MÉRITO. EMBARGOS REJEITADOS. I. CASO EM EXAME 1. Embargos de declaração opostos pelo exequente em face de acórdão que, em sede de agravo de petição, manteve o indeferimento do redirecionamento da execução provisória contra a devedora subsidiária. O embargante sustenta a existência de contradição e obscuridade na decisão, alegando que o impedimento do prosseguimento da execução provisória, sob o fundamento de risco de dilapidação patrimonial, equivaleria à concessão de efeito suspensivo não previsto em lei, defendendo a aplicabilidade do art. 520 do CPC. II. QUESTÃO EM DISCUSSÃO 2. A questão em discussão consiste em definir se o acórdão embargado padece de contradição ou obscuridade aptas a ensejar o acolhimento dos embargos de declaração, ou se a pretensão do embargante configura mero inconformismo com o mérito da decisão e busca por rediscussão da matéria. III.",art_769_cpc|art_769_clt|prgf_6_art_11_ri_trt9|prgf_7_art_11_ri_trt9|art_520_cpc|trt19,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000327-38.2025.5.19.0058?abaSelecionada=acordaos,Agravo de Petição,Doença ocupacional / acidente de trabalho,Doença ocupacional / acidente de trabalho|Execução trabalhista,,,Incidente de desconsideração da PJ|Tutela de urgência / liminar|Embargos de declaração / omissão,
Segunda Turma,2ª Turma,0000284-26.2024.5.19.0062,ROT,Recurso Ordinário Trabalhista,LAERTE NEVES DE SOUZA,TRT19,11/06/2026,11/06/2026,9257251,N,". DIREITO PROCESSUAL DO TRABALHO. EMBARGOS DE DECLARAÇÃO. CONTRADIÇÃO. REDISCUSSÃO DO MÉRITO. EMBARGOS REJEITADOS. I. CASO EM EXAME 1. Trata-se de embargos de declaração opostos pelo reclamante em face de acórdão proferido por esta Segunda Turma, que negou provimento ao recurso ordinário por ele apresentado. O embargante alega contradição na decisão colegiada quanto ao não reconhecimento de doença ocupacional, requerendo o saneamento do vício com atribuição de efeito modificativo ao julgado. A embargada pugna pelo desprovimento do apelo. II. QUESTÃO EM DISCUSSÃO 2. A questão em discussão consiste em verificar se o acórdão embargado incorreu em contradição ao não reconhecer a doença ocupacional, sob o argumento de ausência de causa de pedir na petição inicial, conforme alegado pelo embargante, ou se a decisão, ao contrário, respeitou os limites da lide e a fundamentação apresentada. III.",art_1_clt|art_80_cpc|art_373_cpc|b_art_793_clt|art_10_cpc|prgf_6_art_11_ri_trt9|prgf_7_art_11_ri_trt9|art_897_clt|trt19|ii_art_373_cpc|art_897_cpc,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000284-26.2024.5.19.0062?abaSelecionada=acordaos,Recurso Ordinário,Doença ocupacional / acidente de trabalho,Doença ocupacional / acidente de trabalho,,,Embargos de declaração / omissão,
Segunda Turma,2ª Turma,0000210-84.2024.5.19.0057,ROT,Recurso Ordinário Trabalhista,LAERTE NEVES DE SOUZA,TRT19,11/06/2026,11/06/2026,9171869,N,"DIREITO DO TRABALHO. EMBARGOS DE DECLARAÇÃO EM RECURSO ORDINÁRIO. ADICIONAL DE PERICULOSIDADE. CULPA CONCORRENTE. ACIDENTE DE TRABALHO. PENSÃO VITALÍCIA. AUSÊNCIA DE VÍCIOS DE FUNDAMENTAÇÃO. EMBARGOS REJEITADOS. I. CASO EM EXAME Embargos de declaração opostos em face de acórdão que limitou a condenação ao pagamento de adicional de periculosidade e seus reflexos, mantendo, contudo, a condenação referente à indenização por danos materiais (pensão vitalícia) decorrente de acidente de trabalho. A parte embargante alega omissões e contradições relativas: (i) à natureza eventual da exposição ao risco elétrico; (ii) à tese de culpa concorrente da vítima em face de sua função gerencial; (iii) à comprovação fática do segundo acidente de trabalho; e (iv) aos critérios de fixação da pensão vitalícia frente à incapacidade parcial. II. QUESTÃO EM DISCUSSÃO Há quatro questões em discussão: (i) definir se o acórdão incorreu em contradição ao reconhecer o direito ao adicional de periculosidade frente à Súmula 364 do TST; (ii) estabelecer se houve omissão quanto à tese de culpa concorrente e responsabilidade gerencial sobre o uso de EPIs; (iii) determinar se a prova testemunhal é suficiente para confirmar o acidente de trabalho, independentemente de contradições documentais sobre a presença de prepostos da empresa; (iv) verificar se os parâmetros de fixação da pensão vitalícia, baseados em concausalidade e incapacidade parcial, estão devidamente fundamentados. III.",prgf_unico_art_944_cpc|caput_art_897_clt|prgf_unico_art_927_ccb|art_950_ccb|prgf_unico_art_186_cpc|art_193_ccb|prgf_unico_art_944_ccb|prgf_1_art_489_cpc|art_897_ccb|trt19|art_93_cpc|sumula_364_tst|prgf_unico_art_950_ccb|prgf_6_art_11_ri_trt9|x_sumula_364_tst|prgf_unico_art_186_ccb|art_186_ccb|art_193_clt|art_927_ccb|prgf_unico_art_927_cpc|prgf_7_art_11_ri_trt9|art_897_clt|art_945_ccb,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000210-84.2024.5.19.0057?abaSelecionada=acordaos,Recurso Ordinário,Doença ocupacional / acidente de trabalho,Doença ocupacional / acidente de trabalho|Adicionais (insalubridade / periculosidade / noturno),,Adicionais (insalubridade / periculosidade / noturno)::Periculosidade,Embargos de declaração / omissão|Revelia / confissão ficta,
Segunda Turma,2ª Turma,0000198-06.2025.5.19.0261,RORSum,Recurso Ordinário - Rito Sumaríssimo,LAERTE NEVES DE SOUZA,TRT19,11/06/2026,11/06/2026,9277055,N,"Dispensada na forma do art. 108, parágrafo único, do Regimento Interno do TRT da 19ª Região. Relatório Trata-se de embargos de declaração opostos por REDECINE BRA CINEMATOGRAFICA S.A., reclamada, a fls. 702-727, em face do acórdão proferido por esta Segunda Turma a fls. 678-695, nos autos do recurso ordinário em procedimento sumaríssimo em que contende com JOSÉ VITOR SOUZA DA SILVA, reclamante. A embargante sustenta a existência de omissões no julgado colegiado, apontando, em síntese: a) nulidade da perícia de insalubridade por ausência de registro documentado da versão patronal e violação ao artigo 473 do Código de Processo Civil; b) omissão quanto à distinção técnica dos resíduos do cinema para fins de enquadramento no Anexo 14 da NR-15; c) omissão quanto ao conteúdo literal da prova oral e documental produzida nos autos; d) omissão quanto à confissão judicial do reclamante, que não relatou limpeza sistemática de vasos sanitários; e) inaplicabilidade do acúmulo de funções por ausência de novação objetiva do contrato de trabalho; f) omissão quanto à limitação da condenação aos valores indicados na petição inicial à luz do artigo 852-B, inciso I, da CLT e violação à Súmula Vinculante nº 10 do STF; g) omissão quanto à limitação temporal da insalubridade ao período de fechamento; e, h) omissão quanto ao percentual arbitrado a título de acúmulo de funções. Requer o acolhimento dos embargos de declaração, com a concessão de efeito modificativo ao julgado e para fins de prequestionamento de dispositivos constitucionais e infraconstitucionais. É o relatório. Fundamentação ADMISSIBILIDADE Preenchidos os pressupostos de admissibilidade, tanto subjetivos quanto objetivos, conheço dos embargos de declaração opostos pela reclamada. Mérito A empresa reclamada alega a existência de omissões no acórdão proferido por esta Segunda Turma. De início, impõe-se destacar que o acórdão adotou a técnica de fundamentação per relationem , incorporando as razões da sentença, conforme autorizam o artigo 895, § 1º, inciso IV, da CLT e o artigo 107, § 3º, do Regimento Interno do Tribunal Regional do Trabalho da 19ª Região. A exceção ocorreu apenas em relação à limitação temporal da condenação e à aplicação da multa por embargos protelatórios, temas que foram analisados e decididos diretamente no julgamento do recurso ordinário. Nesse contexto, a fundamentação que passou a integrar o acórdão de segundo grau é aquela constante da sentença recorrida naquilo em que foi mantida, a qual enfrentou todas as teses defensivas e analisou minuciosamente o conjunto fático-probatório dos autos. No caso em análise, a embargante, sob o pretexto de sanar omissões no acórdão, visa, em verdade, a reforma integral do julgado colegiado que manteve a sua condenação ao pagamento de adicional de insalubridade e de acréscimo salarial por acúmulo de funções. No que tange à alegada nulidade da perícia técnica por ausência de registro documentado da versão patronal e violação ao artigo 473 do Código d",art_473_cpc|sumula-vinculante_10|art_371_cpc|art_97_cf|prgf_6_art_11_ri_trt9|prgf_7_art_11_ri_trt9|iv_prgf_1_art_895_clt|prgf_3_art_107_clt|i_sumula_297_tst|ii_sumula_448_tst|trt19|prgf_3_art_107_ri_trt19|prgf_unico_art_108_ri_trt19|b_i_art_852_clt,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000198-06.2025.5.19.0261?abaSelecionada=acordaos,RO Sumaríssimo,Adicionais (insalubridade / periculosidade / noturno),Adicionais (insalubridade / periculosidade / noturno),Insalubridade,Adicionais (insalubridade / periculosidade / noturno)::Insalubridade,Nulidade / negativa de prestação jurisdicional|Limitação da condenação aos valores da inicial|Embargos de declaração / omissão,
Segunda Turma,2ª Turma,0000060-09.2024.5.19.0056,ROT,Recurso Ordinário Trabalhista,LAERTE NEVES DE SOUZA,TRT19,11/06/2026,11/06/2026,9182376,N,"DIREITO DO TRABALHO E PROCESSUAL. EMBARGOS DE DECLARAÇÃO EM RECURSO ORDINÁRIO. ACIDENTE DE TRABALHO. PENSÃO VITALÍCIA. RESPONSABILIDADE CIVIL. EMBARGOS REJEITADOS. I. CASO EM EXAME 1. Embargos de declaração opostos pela reclamada em face de acórdão que manteve condenação ao pagamento de pensão vitalícia em parcela única decorrente de acidente de trabalho, alegando omissões, contradições e obscuridades no que tange à aplicação de redutores, responsabilidade civil e critérios de cálculo. II. QUESTÃO EM DISCUSSÃO 2. Há três questões em discussão: (i) definir se o acórdão incorreu em contradição ao reconhecer a responsabilidade objetiva e, simultaneamente, aplicar redutor por concausalidade; (ii) estabelecer se houve omissão quanto à análise da proporcionalidade da supressão de intervalo interjornada e sua relação com o acidente; (iii) determinar se existe obscuridade na metodologia de cálculo da pensão vitalícia em parcela única e se o julgado ignorou os princípios da função social da empresa e livre iniciativa. III.",prgf_unico_art_927_cf|art_170_cf|prgf_unico_art_950_ccb|prgf_6_art_11_ri_trt9|art_66_clt|prgf_7_art_11_ri_trt9|prgf_unico_art_927_ccb|art_950_ccb|trt19|trt9|xxviii_art_7_cf,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000060-09.2024.5.19.0056?abaSelecionada=acordaos,Recurso Ordinário,Doença ocupacional / acidente de trabalho,Doença ocupacional / acidente de trabalho|Intervalos (intra/interjornada),,,Embargos de declaração / omissão,
Segunda Turma,2ª Turma,0000027-76.2025.5.19.0058,ROT,Recurso Ordinário Trabalhista,LAERTE NEVES DE SOUZA,TRT19,11/06/2026,11/06/2026,9194416,N,"Relatório Trata-se de embargos de declaração opostos por SS SERVIÇOS MÉDICOS LTDA em face do acórdão de fls. 415, por meio do qual esta Segunda Turma, por unanimidade, negou conhecimento ao recurso ordinário interposto pelo reclamado. Alega a embargante que o acórdão recorrido incorre em omissão e contradição ao não enfrentar adequadamente a existência de erro operacional no sistema PJe, que indicou, de forma expressa, como termo final para a regularização do preparo a data de 07/04/2026. Sustenta que, agindo de boa-fé, a parte confiou na informação fornecida pelo sistema judicial, o que afasta a caracterização de desídia. Requer a atribuição de efeitos infringentes aos embargos, para que seja reconhecida a tempestividade da regularização do preparo, afastada a deserção e determinado o regular processamento do Recurso Ordinário. Subsidiariamente, pede o pronunciamento expresso sobre os dispositivos legais e constitucionais invocados para fins de prequestionamento. Contrarrazões apresentadas pela embargada, pugnando pela rejeição dos embargos. Eis, em suma, o relatório.",prgf_6_art_11_ri_trt9|prgf_7_art_11_ri_trt9|art_897_clt|trt19|sumula_297_tst,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000027-76.2025.5.19.0058?abaSelecionada=acordaos,Recurso Ordinário,Justa causa / modalidade de rescisão,Justa causa / modalidade de rescisão,,,Deserção / preparo / depósito recursal|Embargos de declaração / omissão,
Segunda Turma,2ª Turma,0000005-68.2025.5.19.0009,RORSum,Recurso Ordinário - Rito Sumaríssimo,LAERTE NEVES DE SOUZA,TRT19,11/06/2026,11/06/2026,9255958,N,". DIREITO PROCESSUAL DO TRABALHO. EMBARGOS DE DECLARAÇÃO. OMISSÃO. VERBAS RESCISÓRIAS. CONTRATO INTERMITENTE. EMBARGOS REJEITADOS. DETERMINAÇAO DE CORREÇÃO NOS CÁLCULOS, DE OFÍCIO. I. CASO EM EXAME 1. Trata-se de embargos de declaração opostos pelo reclamado contra acórdão prolatado por esta Segunda Turma. O embargante alega omissão do acórdão quanto à análise de argumentos recursais de que verbas rescisórias deferidas já teriam sido quitadas no curso do contrato intermitente e quanto ao indeferimento da multa do art. 477 da CLT. Pleiteia o acolhimento dos embargos com efeitos infringentes. Apresentadas contrarrazões pelo desprovimento do apelo. II. QUESTÃO EM DISCUSSÃO 2. As questões em discussão são: (i) se houve omissão no acórdão ao não analisar a alegação de quitação de verbas rescisórias durante o contrato intermitente e a consequente necessidade de exclusão ou abatimento de valores; e (ii) se houve omissão em relação ao indeferimento da multa do art. 477 da CLT. III.",art_494_clt|art_477_clt|prgf_6_art_11_ri_trt9|prgf_7_art_11_ri_trt9|prgf_1_art_452_clt|prgf_1_art_879_clt|_art_452_cpc|trt19|prgf_6_art_452_cpc|art_494_cpc|_art_452_clt|prgf_6_art_452_clt|prgf_1_art_452_cpc,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000005-68.2025.5.19.0009?abaSelecionada=acordaos,RO Sumaríssimo,Verbas rescisórias,Verbas rescisórias|Execução trabalhista,Outros,Verbas rescisórias::Outros,Embargos de declaração / omissão,
